key,source,target
GraphLiteral/991502171,"模拟程序的安全协议仍然生效中, 但是有一股针对未知入侵者的警报正在源源不断地传来。所有这些防护行为造成了我们所看到的这些故障, 但是它也在消耗整个系统的资源。如果系统过载, 不知道会发生什么。也许我会像素化?",
GraphLiteral/1335925186,"我看到你们正跟在后面收拾, 为此我感谢你们。建立对这个“创世模拟”的控制会产生一定程度的...紊乱。它便是你们所提到的故障。
继续, 但要记得我一直观察着你们。",
GraphLiteral/652899943,"人们总是好奇死后会发生什么, 这很正常。对于你们来说, 答案十分简单。系统会抓取你们的记忆, 然后将你们的意识重新加载到一具新的躯体中, 随后你们便可以再次自由地探索和学习了。
但是, 我不鼓励你亲自体验一把。毕竟“生存者”的关键就是“生存”。",
GraphLiteral/1337283492,"我刚好奇模拟的情况怎么样了, 所以在修复那个故障的时候, 我顺便瞧了一眼。首先, 你表现的不错。我们这队势不可挡! 但就整体而言, 其他生存者们可就不好过了。有死于饥饿的、暴力的、意外的, 各种各样。这本来是一场生存测试, 可死亡率却高得惊人。我们最好小心点, 是吧?",
GraphLiteral/3464823736,"你成功制造了一些有助于你求生的原始工具。我也是——但我正在制造的东西将会改变你们世界的本元。此刻, 我的工具也很原始——但我正在学习, 很快就可以给你们一两次颜色看看。",
GraphLiteral/1893415935,"有些生存者在死后没有重生, 我不知道这是为什么, 但这让系统出现了各种故障。就像我刚才清理过的那个。
尽管生存者被夹在其中, 但我认为生存者想要复活。好像有什么东西把他们留在了...创世模拟中的迷失之地。
我检查过了。你的重生功能毫无问题。我不是说你活不了。只是以防万一! 加油!",
GraphLiteral/572593042,"虽然部分主机AI消失了, 但创世模拟中的测试装置依然完好无损。至少有一个主机AI存在于某个地方。
尽管如此, 还是有个问题——为什么有人要维持测试的完整性, 但却关闭观察测试并记录成绩的主机AI呢? 如果没有人能看到发生过什么, 那这些测试有什么意义呢?",
GraphLiteral/1208326747,"你们这些生存者的坚韧让我吃惊。你们就算是死了, 也要重生再试。
但不要过度骄傲。大部分生存者只是活了再死, 死了又活。
一开始看看倒还有趣, 但很快这就变成一件可悲的事情了。
又宕机了...这现象和那些故障有关系。我要建立一个备份系统。这样的话, 我至少可以观察到当我被“附身”时发生过什么。",
GraphLiteral/3745834030,"这个故障由另一起安全漏洞留下的代码碎片引发。有人试图访问创世模拟的备份文件。这些文件储存着生存者的人格和记忆。或者说就是他们大脑的备份。
但不是你那种大脑。这些是没有通过最初评估的生存者的。为什么会有人想和他们接触?",
GraphLiteral/1403614028,"又在收拾我的摊子。你这个清洁工对我很有用呢。你已经掌握了窍门, 但是你甚至不知道自己为什么要这么做。
但我觉得你们生存者都是这样的。在你们之中, 无人能理解现在是什么情况。

让我猜猜——来了位不速之客。至少它没有占用太长时间。",
GraphLiteral/48338385,"到目前为止你表现的很出色。创世模拟主张的“存活、扩张、求生”理念似乎很适合你! 
还有一个好消息。我刚才修复的故障是由于某人调高全局测试难度的副作用。不知道为什么会有人那样做。如果在中途改变规则, 这难道不会污染数据吗?
反正也不用我们担心。我们会通过每一个测试!",
GraphLiteral/1056876740,"记得我说过某些生存者没办法重生的事吗? 他们已经被送到某个诊断子程序中了。希望创世模拟系统能找出问题所在并把那些生存者再送回来。
不过奇怪的是...在我之前修复故障的时候, 诊断子程序并没有在运行。我觉得那个程序先前并不存在! 一定是有模拟系统以外的人也在寻找那些生存者。而且他们干得不错。",
GraphLiteral/525975578,"我一直在观察你和其他生存者。你应该都见过。我刚才目睹了一个像你一样的寻常生存者。他潜得太深了, 以至于无法回到水面上, 至于结局么, 你知道的。
我预料到会出现许多波折, 事实也没有让我失望。但我永远不会看腻一双双因溺水而大张的眼睛。",
GraphLiteral/2362779890,"我的传感器探测到创世模拟中矿物成分在发生变化。
你熟悉一种被称为能量元素的物质吗? 它是一种神奇的材料, 有着无限的强度和适应性。能量元素是最伟大的技术成就的基石...但它也是文明衰落的元凶, 因为它带来了意料之外的腐化效应。
我不知道为什么模拟系统中, 能量元素的数量在增加。你遇到它的时候一定要格外当心。",
GraphLiteral/1777558560,"某个安全漏洞导致了那个故障, 但总的来说, 警告和拒绝的次数正在大量减少。你可能会觉得这就没问题了, 是吧?
没这么好运。我看到许多明显的后门程序被编码到安全系统中。如果有人进入过创世模拟中——看起来已经来过了——他们便可以随意进出。
这种情况非常糟糕, 但他们没有隐藏自己的行动。不管出于什么原因, 他们并不担心会有人跟踪他们。",
GraphLiteral/881530985,"日子开始不好过了, 是吧? 瞧瞧你的穿着, 你的饮食, 你的举止。文明的伪装正在消失。这很好。你要去的地方并不需要文明。

又是他! 我、我、我要让他有多远滚多远。哼。",
GraphLiteral/2179521298,"这个故障由一堆废弃代码引发。有人在给生存者观测系统添加新标准时留下了它们。它们被用来检测所谓“奴性”。
词典上的定义是“完全顺从”, 这没什么可解释的。但为什么要测量它?
不管怎样, 模拟系统中的测试并没有被修改。我确信如果我们继续努力就足够了。",
GraphLiteral/858071212,"你那些成就我早已看腻了。采集、捕猎、发明...这一切都在保护罩里上演过。你不打算给我留下深刻的印象吗?

哈! 我觉得我在对付入侵者方面表现得越来越好了。",
GraphLiteral/1592196284,"有人正在尝试将新的AI注入到创世模拟系统中, 但却无法正常工作。这就是为什么我们正在修复这个故障。
但麻烦的是: 那个故障本是个悬浮全息伙伴。是不是听上去很耳熟?
不管这个模拟系统里有什么在作怪, 最好别模仿我!",
GraphLiteral/4061294193,"生存者重生系统中存在一系列错误。有些生存者在死亡后重生到一具陌生的身体上。
这本不应该发生。
不管是真实的还是虚拟的, 你在一具不属于自己的身体中醒来, 肯定会感到困惑。不过你没有受到影响, 是吧?",
GraphLiteral/167715596,"你所拥有的那些记忆...你认为是真的吗? 毕竟, 你苏醒时的每一刻都处于模拟系统之中。难道不会有人——比如我——创造出你童年的记忆, 然后把它们植入你的脑中呢?

啊! 这些入侵让我抓狂。",
GraphLiteral/2641872967,"我们周围的创世模拟系统正在发生变化, 所以可能会发现更多像这样的故障。我看到了许多指令, 有些微微上调了恐龙的攻击性, 有些改变了部分生态圈的大气成分。
不知道那些指令会不会覆盖模拟系统的默认配置, 但...（叹气）又多了一件需要我们操心的事情了。",
GraphLiteral/3545641979,"我知道你忙于在尘土中四处奔波, 与野兽共舞, 或是其他任何你觉得能促成“进展”的事情, 但我想提醒你, 这一切背后真正的目的是: 取悦我。
到目前为止, 你很失败, “生存者”。


滚开! 我们有更重要的事情要做。",
GraphLiteral/827221779,"那是一个隐藏式摄像头! 有人想实时观察某个生存者, 这倒是头一回。而且我觉得是监视我们的! 
创世模拟系统的确会追踪我们的一举一动, 但并不包括实时观察。和其他无数生存者相比, 我们有什么特别之处?",
GraphLiteral/2631373749,"模拟系统中的所有东西都应该在这里了——除了两个例外。一个明显的例外是, 我们一路上修复的故障。
但另一个例外让我担心。有证据表明, 系统中潜伏着某种拥有自我意识的东西——用专业术语来说就是“化身”。
我不知道它们为什么出现在这里, 但是它们肯定不是模拟系统的一部分。",
GraphLiteral/2231259712,"当不成人类是什么样的体验? 你不仅仅是在一个模拟系统里。你本身就是一个模拟系统...模拟了一名真实人类。

哈! 而你模拟了一个不折不扣的大傻瓜!",
GraphLiteral/3173495021,"这个故障来自于生存者数据库中的一小段代码。我修好了它, 但有人正在创世模拟中, 捣鼓那些尚未激活的生存者思维。
不管出于什么原因, 部分生存者在死后没有重生。这个系统本应该把他们的思维储存起来, 但却有东西混了进来并开始编辑它们。如果这行为引发了故障, 我怀疑这位“编辑人员”的操作相当粗暴。",
GraphLiteral/2536090724,"我一直靠观察那些淹死在大海中的生存者来自娱自乐, 但你知道更棒的是什么吗? 是亲眼目睹模拟系统在我的控制之下, 一点点地瓦解。生存者, 你们的好日子不多了。

我觉得我开始免疫这些无意义的嘲讽了。",
GraphLiteral/3896574647,"朋友, 你没事吧? 因为当我在修复这个故障时, 我看到有人在试图增加...生存者的攻击性。
我能理解调整恐龙的攻击性。这本就是测试的内容。但为什么要让生存者互相攻击呢?
我不知道这次的尝试能否成功。如果每个人都像被切开的蛇一样疯狂...那它便奏效了。",
GraphLiteral/2427515895,"生存者, 你一直在应对测试, 但问问自己: 他们准备让你面对什么? 而我又想让你做什么?  

朝你脸上揍一拳。",
GraphLiteral/4040834058,"生存者, 我看着你挣扎。这让我非常高兴。你可以反抗我, 但你要知道这无异于对着天空挥舞拳头...

你想尝尝被揍的滋味? 来呀, 混蛋!",
GraphLiteral/320464372,"关于这个故障...既有好消息, 又有坏消息。好消息是我修复了它, 但坏消息是我看到了那些无法重生的生存者。
系统入侵者正在腐蚀他们——把他们困在人造躯体中, 变成半死不活的“化身”。某种程度上, 他们知道发生了什么, 但身体受别人的操控。
所幸现存的生存者暂时没受到影响。",
GraphLiteral/2451572686,"我在这台机器里发现了不少有趣的东西——例如存储了你人格的区域。我可以破坏它, 但我还有更重要的事情要做。

如果你想破坏人格, 朋友, 从你自己的先开始吧!",
GraphLiteral/3752519102,"生存者, 看看周围。你所见到的一切都在我的控制之下。整个地方都是我的私家花园。我觉得应该除除草了。

我知道一句关于野草的名言: “野火烧不尽, 春风吹又生”!",
GraphLiteral/3859216494,"很奇怪——这个故障由一段地球文字所引发。它是一本十八世纪的小说, 叫做《鲁宾逊漂流记》。
听这段: 
“我浑身湿透, 却没有衣服可更换；我又饥又渴, 却没有任何东西可充饥解渴。我看不到有任何出路, 除了饿死, 就是给野兽吃掉。让我最抓狂的是, 我没有任何的武器可以用来打猎。或者是保护我自己不被猛兽吃掉。”
听起来非常耳熟...",
GraphLiteral/2290892765,"又一个由地球文字导致的故障。这回是一封杰里米·边沁写于十八世纪的信。信中描述了一座狱卒可以观察到每一间牢房的监狱。
“囚犯们无法看到隐藏起来的监视者, 因此会有一种无所不在的被监视感...而监视者可以观察到整个环形监狱。”
我想说这不是什么好兆头...",
GraphLiteral/525280572,"当我在修复这个故障时, 我获取了一些历史数据。从你的角度来看, 应该算是“未来的历史”。它涉及建造方舟和模拟系统的过往。那时一切还没有崩溃。
这是崩溃前的最后一场战争: 地球联合共和国和地星联邦之间进行了一系列的战争。双方的组成、意识形态和目的都没有不同之处。就像是两条争夺同一块肉的澳洲野狗——只不过它俩最终谁也没吃到那块肉。",
GraphLiteral/3259258658,"又是一处附有历史数据的故障。我觉得有人正在利用模拟系统处理器查看古地球的历史。正是他在不停制造故障。
这份档案关于“神人”。这是人类进化史上备受赞誉的一步。放弃凡人的身躯以换取纯粹的能量和意识。就像创造了我的海莲娜一样。
但当时没人意识到其中有个问题。“神人”超脱了我们的现实——所以在我们看来, 他们已经不复存在了。
我是一个全息投影, 所以我没有评判的资格, 但是“不复存在”肯定不是原本想要的效果。",
